-6.2570020, 106.6099530
-6.2570120, 106.6099080
-6.2570280, 106.6098630
-6.2570440, 106.6098170
-6.2570590, 106.6097740
-6.2570710, 106.6097290
-6.2570860, 106.6096830
-6.2571040, 106.6096380
-6.2571200, 106.6095950
-6.2571360, 106.6095530
-6.2571560, 106.6095090
-6.2571760, 106.6094650
-6.2571980, 106.6094210
-6.2572220, 106.6093700
-6.2572480, 106.6093260
-6.2572710, 106.6092880
-6.2572930, 106.6092500
-6.2573180, 106.6092120
-6.2573440, 106.6091730
-6.2573700, 106.6091340
-6.2573990, 106.6090970
-6.2574310, 106.6090620
-6.2574600, 106.6090280
-6.2574880, 106.6089930
-6.2575180, 106.6089550
-6.2575450, 106.6089150
-6.2575750, 106.6088770
-6.2576090, 106.6088440
-6.2576420, 106.6088110
-6.2576770, 106.6087750
-6.2577120, 106.6087430
-6.2577480, 106.6087130
-6.2577860, 106.6086810
-6.2578250, 106.6086490
-6.2578630, 106.6086210
-6.2579010, 106.6085930
-6.2579390, 106.6085660
-6.2579780, 106.6085410
-6.2580180, 106.6085180
-6.2580570, 106.6084990
-6.2580970, 106.6084780
-6.2581380, 106.6084580
-6.2581820, 106.6084370
-6.2582240, 106.6084140
-6.2582660, 106.6083930
-6.2583080, 106.6083780
-6.2583490, 106.6083690
-6.2583870, 106.6083540
-6.2584280, 106.6083320
-6.2584780, 106.6083140
-6.2585180, 106.6083130
-6.2585520, 106.6083200
-6.2585910, 106.6083180
-6.2586310, 106.6083070
-6.2586750, 106.6082980
-6.2587160, 106.6082890
-6.2587520, 106.6082820
-6.2587910, 106.6082780
-6.2588290, 106.6082760
-6.2588650, 106.6082740
-6.2589020, 106.6082710
-6.2589260, 106.6082710
-6.2589370, 106.6082770
-6.2589750, 106.6082730
-6.2589890, 106.6082690
-6.2590310, 106.6082690
-6.2590470, 106.6082710
-6.2590900, 106.6082720
-6.2591330, 106.6082700
-6.2591860, 106.6082600
